duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,num_failed_logins,logged_in,root_shell,su_attempted,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,class
0.0,0.5,0.3384615384615385,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,0.0,1.0,0.023529411764705882,0.0,0.17,0.18,1
0.0,0.5,0.3384615384615385,0.9,3.743864367229524e-05,9.958249406012834e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050980392156862744,0.07058823529411765,0.0,0.14,1.0,0.0,0.0,0.0,1
0.0,0.5,0.3384615384615385,0.9,3.20902660048245e-05,5.183746266143667e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666668,0.0,0.11,0.011764705882352941,0.0,0.33,0.18,1
0.0,1.0,0.16923076923076924,0.9,5.870170610638627e-06,8.769495563025e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6098039215686275,0.6078431372549019,0.01,0.0,1.0,0.01,0.0,0.0,1
0.0,0.5,0.3384615384615385,0.9,3.6916850729127366e-05,0.00018961598184051833,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.021568627450980392,0.0,0.25,0.7019607843137254,0.0,0.01,0.04,1
0.0,0.5,0.3384615384615385,0.9,3.8743126030214935e-05,0.000146742892421285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045098039215686274,0.047058823529411764,0.0,0.08,1.0,0.0,0.0,0.0,1
0.0,0.5,0.3384615384615385,0.9,4.043895309551054e-05,0.0001870825720112,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0058823529411764705,0.0,0.0,0.050980392156862744,0.0,0.08,0.05,1
0.00012655985015313742,1.0,0.7076923076923077,0.9,1.3697064758156797e-05,2.8257263480858334e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.00196078431372549,0.0,0.0,0.054901960784313725,0.0,0.14,0.0,1
0.15070746956235603,0.5,0.0,0.4,0.00011231593101688574,0.0018131419270752134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10588235294117647,0.11,0.04,0.0,1
0.0,0.5,0.3384615384615385,0.9,2.9350853053193136e-05,0.0036407048024096234,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,0.00392156862745098,0.0,0.0,0.7450980392156863,0.0,0.01,0.03,1
0.0,1.0,0.16923076923076924,0.9,5.870170610638627e-06,2.1631422388795002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20392156862745098,0.3607843137254902,0.0,0.01,1.0,0.01,0.0,0.0,1
0.0,0.5,0.7846153846153847,0.9,0.00023754623737717645,6.469938948720667e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.03,0.01,0.01,1
0.0,0.5,0.3384615384615385,0.9,2.8698611874233286e-05,0.00013933754061250833,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.023529411764705882,0.0,0.0,0.050980392156862744,0.0,0.08,0.03,1
0.0,0.0,0.2153846153846154,0.9,0.0001346225793373125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8745098039215686,0.01,0.35,0.0,0
0.0004303034905206672,0.5,0.7846153846153847,0.9,0.00012601299577504253,6.508914484556333e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8627450980392157,0.03,0.0,0.01,1
0.0,0.5,0.3384615384615385,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00784313725490196,0.0,0.5,0.35,1
0.00025311970030627483,0.5,0.7846153846153847,0.9,0.0015115037081215505,0.00027886995890419504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4392156862745098,0.12,0.01,0.01,1
0.0,0.5,0.3384615384615385,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.0,1.0,0.00392156862745098,0.0,1.0,0.25,1
0.0,0.5,0.2923076923076923,0.9,0.000620020464719231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.00196078431372549,0.0,0.0,0.9411764705882353,0.08,0.27,0.03,1
0.0,1.0,0.16923076923076924,0.9,5.609274139054688e-06,8.379740204668334e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296078431372549,0.45294117647058824,0.0,0.01,1.0,0.01,0.01,0.0,1
0.0,0.5,0.3384615384615385,0.9,2.6872336573145713e-05,6.567377788309834e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041176470588235294,0.07450980392156864,0.0,0.1,1.0,0.0,0.0,0.0,1
0.0,0.5,0.3384615384615385,0.9,4.422195193347766e-05,0.00026639778743678166,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,0.00392156862745098,0.0,0.0,0.44705882352941173,0.0,0.01,0.05,1
0.0,1.0,0.16923076923076924,0.9,5.739722374846657e-06,1.5005581296731668e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2529411764705882,0.2529411764705882,0.02,0.02,1.0,0.01,0.0,0.0,1
0.0,0.5,0.3384615384615385,0.9,3.339474836274419e-05,0.0001541482442300617,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,1
0.0,0.5,0.3384615384615385,0.9,2.7655025987897532e-05,0.0004663422862737517,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021568627450980392,0.021568627450980392,0.0,0.0,0.058823529411764705,0.0,0.07,0.04,1
0.0,0.5,0.7846153846153847,0.9,0.00021328286551987013,6.489426716638501e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.0,1.0,0.0,1.0,0.03,0.0,0.0,1
0.0,0.5,0.3384615384615385,0.9,3.443833424907994e-05,0.003561389586984042,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0,0.5,0.3384615384615385,0.9,4.2004331925014173e-05,0.00014849679153389,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052941176470588235,0.060784313725490195,0.0,0.06,1.0,0.0,0.0,0.0,1
0.0,0.5,0.7846153846153847,0.9,0.0001201428251644039,6.430963412885e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8156862745098039,0.01,0.0,0.01,1
0.0,0.5,0.3384615384615385,0.9,5.25706390241637e-05,0.0008486922928216417,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013725490196078431,0.013725490196078431,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0,0.5,0.3384615384615385,0.9,3.37860930701201e-05,7.639205023790667e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0058823529411764705,0.0,0.0,0.28627450980392155,0.0,0.01,0.02,1
0.0,0.5,0.3384615384615385,0.9,2.77854742236895e-05,0.007274199130689649,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,0.0058823529411764705,0.0,0.5,0.011764705882352941,0.0,0.33,0.01,1
0.0,0.5,0.3384615384615385,0.9,3.756909190808721e-05,0.0008060140810815867,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03529411764705882,0.0,0.11,0.7450980392156863,0.0,0.01,0.01,1
0.0,0.5,0.2923076923076923,0.9,5.544050021158703e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8901960784313725,0.01,0.14,0.05,1
0.0,0.0,0.9384615384615385,0.9,8.218238854894078e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.00196078431372549,0.33,0.0,1.0,0.01,0.09,0.0,1
0.0,0.5,0.3384615384615385,0.9,4.4743744876645534e-05,0.00024008930074770668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.03137254901960784,0.0,0.18,0.17254901960784313,0.0,0.02,0.04,1
0.0,1.0,0.16923076923076924,0.9,5.870170610638627e-06,2.1631422388795002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4803921568627451,0.4803921568627451,0.0,0.0,1.0,0.01,0.0,0.0,1
0.0,1.0,0.16923076923076924,0.9,5.739722374846657e-06,2.5918731330718334e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35490196078431374,0.5117647058823529,0.0,0.01,1.0,0.01,0.0,0.0,1
0.0,0.5,0.3384615384615385,0.9,4.122164251026236e-05,9.217714225135167e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050980392156862744,0.0,0.11,1.0,0.0,0.0,0.0,1
2.5311970030627484e-05,0.5,0.7846153846153847,0.9,0.00017584422184757488,6.450451180802834e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.0,1.0,0.12549019607843137,0.06,0.03,0.03,1
0.0,1.0,0.6307692307692307,0.9,1.9175890661419514e-05,2.8647018839215e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.00196078431372549,0.0,0.0,1.0,0.59,0.98,0.0,1
0.0,1.0,0.16923076923076924,0.9,5.739722374846657e-06,8.574617883846667e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37450980392156863,0.37450980392156863,0.0,0.0,1.0,0.0,0.01,0.0,1
0.0,0.5,0.3384615384615385,0.9,2.8698611874233286e-05,0.0016092998746546768,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00784313725490196,0.013725490196078431,0.0,0.25,1.0,0.0,0.0,0.0,1
0.0,1.0,0.16923076923076924,0.9,5.609274139054688e-06,1.3641437542483334e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28627450980392155,0.28627450980392155,0.0,0.0,1.0,0.01,0.0,0.0,1
0.0,0.5,0.3384615384615385,0.9,2.9220404817401166e-05,5.066819658636667e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025490196078431372,0.025490196078431372,0.0,0.0,0.13333333333333333,0.0,0.03,0.05,1
0.0,1.0,0.16923076923076924,0.9,6.261515318014536e-06,1.9098012559476668e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,0.011764705882352941,0.0,0.43,0.011764705882352941,0.0,1.0,0.03,1
0.0,0.5,0.3384615384615385,0.9,3.169892129744859e-05,0.00033538448586591167,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03529411764705882,0.0,0.11,1.0,0.0,0.0,0.0,1
0.0,0.5,0.3384615384615385,0.9,3.496012719224782e-05,0.000260161701703075,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.00980392156862745,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0,0.5,0.3384615384615385,0.9,3.613416131437555e-05,0.0011148952025792451,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,0.0196078431372549,0.0,0.45,0.13333333333333333,0.0,0.03,0.06,1
0.0,0.5,0.7846153846153847,0.9,0.00016266895003258595,6.469938948720667e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16078431372549018,0.15,0.02,0.02,1
0.0,0.5,0.3384615384615385,0.9,4.083029780288645e-05,5.0863074265545005e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.011764705882352941,0.0,0.0,0.1764705882352941,0.0,0.02,0.02,1
0.0,0.5,0.3384615384615385,0.9,1.9567235368795425e-05,0.004574948396390554,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.00196078431372549,0.0,0.0,0.2549019607843137,0.0,0.02,0.04,1
0.0,0.5,0.3384615384615385,0.9,3.039443893952889e-05,0.0003739702663432217,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049019607843137254,0.058823529411764705,0.0,0.16,1.0,0.0,0.0,0.0,1
0.0,1.0,0.16923076923076924,0.9,5.739722374846657e-06,2.4944342934826668e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15098039215686276,0.307843137254902,0.0,0.01,1.0,0.01,0.0,0.0,1
0.0,0.5,0.26153846153846155,0.9,9.131376505437865e-07,2.6893119726610002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20784313725490194,0.09,0.02,0.1,1
0.0,0.5,0.3384615384615385,0.9,4.213478016080614e-05,0.00029407041788010504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047058823529411764,0.054901960784313725,0.0,0.07,1.0,0.0,0.0,0.0,1
0.0,0.5,0.3384615384615385,0.9,3.743864367229524e-05,0.004880516597342181,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.00196078431372549,0.0,0.0,0.00784313725490196,0.0,0.5,0.05,1
0.0,0.5,0.3384615384615385,0.9,4.0047608388134635e-05,6.294549037460167e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027450980392156862,0.027450980392156862,0.0,0.0,0.058823529411764705,0.0,0.07,0.05,1
0.0,0.5,0.2923076923076923,0.9,1.9697683604587394e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4235294117647059,0.04,0.76,0.01,1
0.08342825322094818,1.0,0.6307692307692307,0.9,1.9045442425627545e-05,2.0462156313725e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00784313725490196,0.0,0.6,0.0,1.0,0.81,1.0,0.0,1
0.0,0.5,0.26153846153846155,0.9,1.043585886335756e-06,4.3457722456768333e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7843137254901961,0.02,0.0,0.25,1
0.00025311970030627483,0.5,0.7846153846153847,0.9,0.0001090547251220865,6.469938948720667e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.00196078431372549,0.0,0.0,0.6901960784313725,0.02,0.01,0.02,1
2.5311970030627484e-05,0.5,0.7846153846153847,0.9,0.00013775333699631977,6.508914484556333e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2392156862745098,0.08,0.02,0.02,1
0.0,0.5,0.7846153846153847,0.9,0.001619906192064677,0.00027886995890419504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7450980392156863,0.02,0.01,0.01,1
0.0,0.5,0.3384615384615385,0.9,3.809088485125509e-05,5.125282962390167e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021568627450980392,0.023529411764705882,0.0,0.15,1.0,0.0,0.0,0.0,1
0.0,0.5,0.9846153846153847,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5745098039215686,0.021568627450980392,0.05,0.0,1.0,0.05,0.0,0.0,0
0.0,0.5,0.3384615384615385,0.9,2.6872336573145713e-05,0.000334994730507555,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,0.00392156862745098,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0,0.5,0.3384615384615385,0.9,4.4743744876645534e-05,3.956016887320167e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041176470588235294,0.041176470588235294,0.0,0.0,0.5843137254901961,0.0,0.01,0.02,1
0.0,0.5,0.3384615384615385,0.9,4.565688252718932e-05,0.00018260038539009835,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041176470588235294,0.041176470588235294,0.0,0.0,0.5294117647058824,0.0,0.01,0.02,1
0.0,0.5,0.3384615384615385,0.9,2.7263681280521624e-05,0.0017414269411375868,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0,0.5,0.3384615384615385,0.9,2.569830245101799e-05,6.041208054528334e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6431372549019607,0.0,0.01,0.03,1
0.0,0.5,0.3384615384615385,0.9,3.9786711916550696e-05,5.631964928253834e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.08431372549019608,0.0,0.11,0.33725490196078434,0.0,0.01,0.01,1
0.0,0.5,0.3384615384615385,0.9,2.5306957743642082e-05,0.003111222148082092,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041176470588235294,0.041176470588235294,0.0,0.0,0.3764705882352941,0.0,0.01,0.02,1
0.0,0.0,0.9384615384615385,0.9,2.361113067834648e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,0.0,1.0,0.0,1.0,0.01,0.08,0.0,1
0.0,0.5,0.3384615384615385,0.9,4.565688252718932e-05,0.00011497783071521667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,0.0,0.67,0.00784313725490196,0.0,0.5,0.01,1
0.0,0.5,0.2923076923076923,0.9,0.00023872027149930418,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00784313725490196,0.00980392156862745,0.0,0.33,0.803921568627451,0.02,0.19,0.0,1
0.0,0.5,0.3384615384615385,0.9,3.365564483432813e-05,0.00034045130552454834,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01764705882352941,0.03725490196078431,0.0,0.1,0.37254901960784315,0.0,0.01,0.01,1
0.0,0.5,0.3384615384615385,0.9,2.77854742236895e-05,0.00021592446852959334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.01568627450980392,0.0,0.33,1.0,0.0,0.0,0.0,1
0.0,0.5,0.3384615384615385,0.9,3.326430012695222e-05,6.041208054528334e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021568627450980392,0.03137254901960784,0.0,0.18,1.0,0.0,0.0,0.0,1
0.0,0.5,0.3384615384615385,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.00196078431372549,0.0,0.0,0.0196078431372549,0.0,0.2,0.13,1
0.0,0.5,0.3384615384615385,0.9,4.239567663239008e-05,3.6247248327170005e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.043137254901960784,0.0,0.09,1.0,0.0,0.0,0.0,1
0.0,0.5,0.3384615384615385,0.9,2.6089647158393898e-05,0.0009282023859264017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.3529411764705882,0.0,0.01,0.03,1
2.5311970030627484e-05,0.5,0.7846153846153847,0.9,0.00014140588759849494,6.3725001091315e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,0.0,1.0,1.0,0.05,0.0,0.0,1
0.0,0.5,0.7076923076923077,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40588235294117647,0.011764705882352941,0.07,0.0,1.0,0.08,0.0,0.0,0
0.0,0.5,0.3384615384615385,0.9,2.6872336573145713e-05,0.0006978569691376117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.0,1.0,0.050980392156862744,0.0,0.08,0.02,1
0.0,0.5,0.3384615384615385,0.9,2.830726716685738e-05,0.00035448249842538835,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056862745098039215,0.060784313725490195,0.0,0.09,1.0,0.0,0.0,0.0,1
0.0,0.5,0.3384615384615385,0.9,2.9220404817401166e-05,0.0003523388439544267,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03529411764705882,0.03529411764705882,0.0,0.0,0.09019607843137255,0.0,0.04,0.23,1
0.0,0.5,0.3384615384615385,0.9,2.9872645996361013e-05,3.410359385620834e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07450980392156864,0.07647058823529412,0.0,0.05,0.21176470588235294,0.0,0.02,0.03,1
0.0,0.5,0.3384615384615385,0.9,4.539598605560538e-05,5.5540138565825006e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.023529411764705882,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0,0.5,0.3384615384615385,0.9,3.07857836469048e-05,0.0009853015459256535,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013725490196078431,0.07647058823529412,0.0,0.12,0.03137254901960784,0.0,0.12,0.02,1
0.0,0.5,0.7846153846153847,0.9,0.0002517650950785011,5.4370872490755e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.0,1.0,0.0,0.09803921568627451,0.16,0.04,0.0,1
0.0,0.5,0.3384615384615385,0.9,3.8482229558631e-05,0.00013388096559551502,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0,0.5,0.2923076923076923,0.9,1.565378829503634e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.00196078431372549,0.0,0.0,0.5372549019607843,0.03,0.12,0.0,1
0.0,0.5,0.3384615384615385,0.9,2.9481301288985105e-05,0.00015064044600485168,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11568627450980393,0.11568627450980393,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0,1.0,0.16923076923076924,0.9,6.0006188464305966e-06,2.435970989729167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24901960784313726,0.24901960784313726,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0,0.5,0.7846153846153847,0.9,9.770572860818515e-05,6.586865556227666e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,0.0,1.0,0.011764705882352941,0.0,0.33,0.02,1
0.0,0.5,0.2923076923076923,0.9,0.0013140050791325087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027450980392156862,0.027450980392156862,0.0,0.0,0.9568627450980391,0.02,0.27,0.0,1
0.0,0.0,0.2153846153846154,0.9,8.348687090686047e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16078431372549018,0.07,0.02,0.0,1
0.0,0.5,0.3384615384615385,0.9,2.791592245948147e-05,0.000338502528732765,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00784313725490196,0.00784313725490196,0.0,0.0,0.043137254901960784,0.0,0.09,0.05,1
0.0,0.5,0.3384615384615385,0.9,2.9481301288985105e-05,0.0018092443734916467,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025490196078431372,0.03333333333333333,0.0,0.22,1.0,0.0,0.0,0.0,1
